trial_number,state,value,proxy_value,n_params,duration_sec,base_learning_rate,weight_decay,label_smoothing,dice_weight
53,COMPLETE,0.9289016723632812,0.9289016723632812,4,1229.077599,0.00014488070449352825,0.0009922623220987882,0.06642781194217584,0.5398678334122726
54,COMPLETE,0.9289065599441528,0.9289065599441528,4,1229.045652,0.00022650821102790969,0.00017405316470655175,0.09970703308757009,0.548004865252137
55,COMPLETE,0.9286278486251831,0.9286278486251831,4,1228.513522,0.00027089956699350137,0.0003662067322096282,0.13817964940797947,0.6511634906528714
56,PRUNED,,0.9187384843826294,4,650.716563,0.0006874902527421255,0.00013718376317441367,0.08081852871929535,0.3936077322237812
57,PRUNED,,0.9214673042297363,4,653.482627,9.223599506192694e-05,6.210105847893686e-05,0.05082959621892839,0.8772115106253593
58,PRUNED,,0.9162565469741821,4,650.69492,0.00017737209236761466,0.000655007542260843,0.11580631780542125,0.3208164958067876
59,COMPLETE,0.9276900291442871,0.9276900291442871,4,1314.831347,6.836386371000693e-05,0.05004297245653947,0.07102638956653348,0.6041392370581786
60,COMPLETE,0.9295675754547119,0.9295675754547119,4,1222.941466,0.00013936623916401084,0.00014767825496467705,0.0849254545595726,0.2703017095522443
61,PRUNED,,0.9229366779327393,4,648.528074,0.00012480422631236385,0.016177402613486613,0.08606415461974806,0.23933231016019252
62,PRUNED,,0.9194377660751343,4,652.058089,2.227515069629989e-05,0.0001427634656089735,0.09493094134276503,0.16471093461987502
63,PRUNED,,0.9055767059326172,4,652.860808,0.008271031581228532,1.5882428419896057e-05,0.10775952905669554,0.12142841747505159
