trial_number,state,value,proxy_value,n_params,duration_sec,base_learning_rate,weight_decay,label_smoothing,dice_weight
41,COMPLETE,0.9287605285644531,0.9287605285644531,4,475.820671,9.914806987614264e-05,0.022120714559653355,0.1597266276035855,0.25667258238738644
42,PRUNED,,0.920924961566925,4,252.782978,0.000273560197275062,1.3298038325476253e-05,0.10595358239069944,0.09298987113455026
43,COMPLETE,0.929128110408783,0.929128110408783,4,474.687154,0.00012576617465272964,0.008306868394949336,0.14226843688674673,0.2868266788510515
44,COMPLETE,0.9275127053260803,0.9275127053260803,4,476.010552,5.063666505106578e-05,0.05937902791849693,0.14626542421712768,0.5441188785079974
45,PRUNED,,0.9237213134765625,4,251.990721,0.00013883169821827423,0.011501305925161659,0.13825986040577223,0.16266478084678154
46,PRUNED,,0.9237518310546875,4,253.675159,8.266398638102389e-05,0.002381847459927257,0.12403361249396186,0.40834258417372676
47,PRUNED,,0.9206699728965759,4,253.149784,0.0004487911383659377,0.0005750908494806045,0.1383348350297759,0.3564486784686648
48,PRUNED,,0.9209069013595581,4,253.220169,0.00019493118312598488,0.06959214224609943,0.09171305251016784,0.6882655568511207
49,PRUNED,,0.9222303628921509,4,253.563848,3.071699296896935e-05,7.942761882335683e-05,0.15922556221626372,0.2988256657830324
50,COMPLETE,0.9290986657142639,0.9290986657142639,4,474.330263,0.000110420538450574,0.008686994622082406,0.17788398274136782,0.5156565050111637
51,COMPLETE,0.9274251461029053,0.9274251461029053,4,474.502086,5.6764369631980284e-05,0.0016046216159836563,0.17876038035495898,0.5868818879691269
52,PRUNED,,0.9235042333602905,4,252.118749,9.636663318683961e-05,0.005373833094041399,0.18465373841061172,0.5250060087031435
53,COMPLETE,0.9292920827865601,0.9292920827865601,4,475.805265,0.00014307856243725247,0.008427314917083607,0.16040098882381557,0.4528158418165378
54,COMPLETE,0.928841233253479,0.928841233253479,4,474.429147,0.0002872846430371693,0.0034600245760549996,0.16036079639385314,0.4021925721322272
55,FAIL,,,4,219357.524388,0.0001591248801997462,0.007350419793303451,0.19779972216579883,0.2551763727488136
56,FAIL,,,4,23.002353,7.128778608467664e-05,0.009518598903011178,0.16585534524833415,0.5102936914989396
57,PRUNED,,0.9221096634864807,4,329.102389,7.051621910237918e-05,0.0073391216181391454,0.19979208694774303,0.4730261437323793
58,PRUNED,,0.9219787120819092,4,260.49006,0.00015820567654672372,0.009586576285497451,0.1676661421035359,0.260951612682932
59,PRUNED,,0.9237467050552368,4,261.208988,0.00010584363148731074,0.015837537663039938,0.15344627404515052,0.5112021595194798
60,PRUNED,,0.9205610752105713,4,261.097009,0.0001774888631880208,0.0015088174805050517,0.18555527129215024,0.3369027306919227
61,PRUNED,,0.9157946705818176,4,260.263112,0.00023687934346608422,0.024212794063616254,0.14194917249995637,0.6451017536555548
62,PRUNED,,0.9228289127349854,4,260.171184,3.772198553289524e-05,0.0008354783296512071,0.1805043466328702,0.3726929000320025
63,PRUNED,,0.9196811318397522,4,264.327286,1.7153350681802556e-05,0.004072589583920605,0.16614860659959904,0.18687503075517642
64,PRUNED,,0.9235957264900208,4,259.816647,8.331559928520208e-05,0.008599499553457532,0.12095042836268065,0.7623516710686781
