trial_number,state,value,proxy_value,n_params,duration_sec,base_learning_rate,weight_decay,label_smoothing,dice_weight
48,PRUNED,,0.8596709966659546,4,757.878811,0.0016704933788869517,0.0038004358777403106,0.11002791284934327,0.40909862635589944
49,PRUNED,,0.9157371520996094,4,757.347235,0.001099550806043959,0.0008934720137192039,0.1537974009765312,0.3317401682217251
50,PRUNED,,0.9081246256828308,4,757.529706,0.0031613396165415418,0.006942701500024203,0.14025736160603078,0.23473318615635413
51,COMPLETE,0.9337127208709717,0.9337127208709717,4,1419.338458,0.00023468832950889273,0.0180783898569034,0.08782554173817123,0.1245980917337618
52,PRUNED,,0.9226166605949402,4,756.569265,0.00022706979716384122,0.023842050814342243,0.08341940763180745,0.9809056613647196
53,PRUNED,,0.926334023475647,4,757.974032,0.00033289370121247156,0.01217443676569513,0.05292996063745685,0.05261868478705195
54,COMPLETE,0.9331474304199219,0.9331474304199219,4,1418.90487,0.00013392114823732862,0.01720813313380821,0.07174279407065715,0.10009706486137146
55,PRUNED,,0.9110917448997498,4,757.051908,0.000618332240886273,1.9360414603159355e-05,0.08704409177701926,0.20227113409203906
56,PRUNED,,0.9262551069259644,4,759.115194,0.00020210923159785226,0.04055620310654161,0.12699755478656286,0.03918820110255545
57,COMPLETE,0.9322346448898315,0.9322346448898315,4,1419.250503,7.52763492862715e-05,0.0005367672880043737,0.10736414766250367,0.1324925035345838
58,COMPLETE,0.9321151971817017,0.9321151971817017,4,1418.374822,0.0002731223936168115,0.00029607165195267416,0.10218354022980383,0.1661489645738745
59,COMPLETE,0.9328036308288574,0.9328036308288574,4,1417.783009,0.00043729430154417235,1.0864901526738435e-05,0.14572544765272613,0.10830393997941312
